token_id,collection_name,current_price,predicted_price,pricing,Mouth,Background,Fur,Clothes,Eyes,Hat,Earring,image_url,contract_address,timestamp
4223,BoredApeYachtClub,73.12,72.80799999999999,overpriced,Phoneme Wah,Purple,Brown,Biker Vest,Angry,Halo,Silver Stud,https://lh3.googleusercontent.com/7UoTwGS40pauo3TL2GRbOV-fi6QqwkF2yqOQv-Tlv2aPEs8YJKvBHP6Gz-jFhs-dm7HtKjeju7KuLHUSxs0A28LeaWpiXZhugzQBLw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:35:55.590557
4227,BoredApeYachtClub,88.0,107.59249999999997,underpriced,Phoneme L,New Punk Blue,Dark Brown,Navy Striped Tee,Crazy,Cowboy Hat,,https://lh3.googleusercontent.com/hxkShKjlORLrbV7G9zLioJZjuMMG8WKUIg9p0Z7N_O2QOsxcxHOxQOrnQyXIMPibsMY4P8-G7LRjxwFbcwpfCfz9lR69ERFRLUYKaz0,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:36:01.834403
4233,BoredApeYachtClub,333.33299999999997,245.72445000000002,overpriced,Phoneme  ooo,Purple,Brown,Striped Tee,Bored,Fisherman's Hat,Silver Stud,https://lh3.googleusercontent.com/NGpIbI94sH6iiivIFX8MASxme0IOpXfY-1HBcAlkIlO30ydyNfTPf28x5es5eGxTpRvS9SsjmkqnEFa-5bF-p4SPFxfW2t_mUGBC_A,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:36:11.465162
4238,BoredApeYachtClub,95.01,89.3815,overpriced,Grin Diamond Grill,Orange,Blue,,Closed,Halo,,https://lh3.googleusercontent.com/Q0Hqos1I7fpR3h4lM-EXvFujvmGKkY69CaiKBeSDhDTj7CNyEeufTo3xcpUu3JA9qb3ZbFTmMXRPWsC-MVS_AN2ZeT8PfQwlfHu-,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:36:19.285365
4240,BoredApeYachtClub,73.12,76.55849999999995,underpriced,Bored Unshaven Pipe,Army Green,Zombie,Sleeveless Logo T,Coins,,,https://lh3.googleusercontent.com/ACoUarIwbF5-d45gXwLJfKcQcr4__kcm2EjmMjybjnPRtQtUv9lGP3NZQp2uXq5wS6F_X5OQ5KCLev9mVNcJa0TdG7zBs67P-K6Rfx4,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:36:22.427492
4243,BoredApeYachtClub,84.3,83.18199999999997,overpriced,Bored Party Horn,Blue,Robot,Leather Punk Jacket,Sad,,,https://lh3.googleusercontent.com/UoTDQtvphoGOZ_DogT9tRZdOpFLhEBgKtWBQatENLi_7QJ6NmPT2BmwBp-7rP4S4RerAvkkSN-GOacwNA9pPNPhanBkL0_RmOABNlQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:36:27.180074
4256,BoredApeYachtClub,142.069,90.63099999999997,overpriced,Dumbfounded,Army Green,Red,Leather Jacket,Angry,Bayc Flipped Brim,,https://lh3.googleusercontent.com/G7-vVDPWDmD-scdRPPM8ztpSUa2yi9HmzkqcYsOUdNXOKq1yfoRbHhHdkEZZYZBGv2KQFZmnoLzd4VeEuKVyuLz3XAVPtqSBYJhGKw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:36:49.323256
4262,BoredApeYachtClub,72.51,72.72349999999999,underpriced,Bored Cigarette,Orange,White,Vietnam Jacket,Closed,Army Hat,Gold Stud,https://lh3.googleusercontent.com/tk3psxHMspLxTssL7-pFLZ0RBamwidkRD4i5fZyQWZrMwM8ze7-t9H-Vb3ixEw8vqG7PDE8W0C17y0rhbuSlCJcLkH7qw1wBnmUcDA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:36:58.929505
4264,BoredApeYachtClub,90.01,115.189,underpriced,Dumbfounded,Yellow,Dmt,Space Suit,Bored,,Silver Stud,https://lh3.googleusercontent.com/Z0VPRMq3jYGLeT5BAaZjQay9AWOy2CGMswha-0Szpg0oJXOnY5o8Ba49seBncVRPdhALmppfM4P368QALzX7q_26eemoZhz_IBSFtE0,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:37:02.356271
4265,BoredApeYachtClub,95.01,95.78795,underpriced,Grin Diamond Grill,Blue,Robot,Work Vest,Coins,Fez,,https://lh3.googleusercontent.com/ovoyU5lwQhYZIHbNsADk1mGPDZlLjvBIsTn2v4vBypTuvY0UASHlnQ-JUAPtV26rOsf-xyX7n2PSG8_lkDjVZg6BdzkHTm3vHaoh,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:37:04.023186
4266,BoredApeYachtClub,151.0,77.68449999999996,overpriced,Bored Cigarette,Blue,Red,Smoking Jacket,Blindfold,,,https://lh3.googleusercontent.com/wIeLo1a0hj25CmwYhxiN4HsAy17DRMknq1x0vPh3ApEmo-ofkaqOT5RyGuC9cKls4ZYc95j11Yu7Qm9UbZTVGujUcEo2gyVwwyPgccA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:37:05.576112
4282,BoredApeYachtClub,73.12,75.02349999999998,underpriced,Bored,Yellow,Tan,Rainbow Suspenders,Eyepatch,Bandana Blue,,https://lh3.googleusercontent.com/n5nS_JruzR5CHTmNOpDchp3ZuNpvYKvHanWDTGz3xaqqnVEzqf5g1vhXKSznRo_ghbXZUIyzoXF6o2lSoNTCf3Em2n-91IAHFB4UbQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:37:32.678013
4289,BoredApeYachtClub,175.0,94.89989999999997,overpriced,Bored Unshaven Cigarette,Army Green,Dark Brown,,Bloodshot,Baby's Bonnet,Silver Stud,https://lh3.googleusercontent.com/1c7RPSFW5ISNUiUWoYA4IzzC1F-BQXnKmvegdhn3a5Di-Tj4PXUvntuON_Jl82gCAUp_O1fqfj0DS4l9oxxW4t13YbRirgfjgcxniA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:37:44.156989
4290,BoredApeYachtClub,73.12,76.82749999999996,underpriced,Bored Cigarette,Army Green,Red,Navy Striped Tee,3d,Beanie,Gold Stud,https://lh3.googleusercontent.com/f-j3_aq6KMcWZ0eDvsu_e7BvbRPsVTgfgW05ZEHMe9IJ5eBkEYrF7wXekrjNUCsKT-oIczfAoS-NL9GuN5zkDkL3qaf9UNzc1Ctg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:37:45.844238
4297,BoredApeYachtClub,115.01,122.82849999999999,underpriced,Bored,Blue,Dmt,Sleeveless T,Laser Eyes,Spinner Hat,,https://lh3.googleusercontent.com/0E05JjgUaB5zj6g608gvDf2_A6OfLpOiQ1d1LvprPMl3MaA6kJPIEfcpJb19RU33cm_r9NzpkSM8x_0KTBbubEWINUOIyiEQhTA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:37:57.773901
4299,BoredApeYachtClub,73.12,73.93349999999998,underpriced,Phoneme Wah,Blue,Tan,Kings Robe,Sleepy,Bunny Ears,,https://lh3.googleusercontent.com/lPz8nSwL_0W_Fy26UZ2KhEYKl0rPg2L2HgYtu0pf_iGUBaM_v9tNJh3VNUuSl73uG1m1n684_H1Ctw_CwCvXkZf54ewRBxI5Qf6oUNQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:38:01.418949
4302,BoredApeYachtClub,73.12,97.21899999999998,underpriced,Grin,Purple,Gray,Bone Tee,X Eyes,Short Mohawk,Silver Hoop,https://lh3.googleusercontent.com/H_WZZI_ngifZ1sz8j5-C3iE3oX7-pzJZgnFVX0HpOq4_H2FrMITu2MyH_ygNpPlnRqNatyTzB4suIA6BV3e1lWYMgui6Oanbkpx0eA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:38:06.016884
4310,BoredApeYachtClub,73.12,95.90249999999995,underpriced,Small Grin,New Punk Blue,Gray,Sleeveless T,Bored,Bunny Ears,Silver Hoop,https://lh3.googleusercontent.com/Pshbsi-kh-eBlnQwuYXT31f4LjnDlT7V3FXs2KPXoenDBYiG1U77vUJXpHHu6nL0srjlWNmPV_HOCDv6WowrJTnIbXjwS7rHkVuWh7I,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:38:21.011293
4320,BoredApeYachtClub,95.01,95.01,fairly priced,Grin Gold Grill,New Punk Blue,Tan,Bayc T Red,Sunglasses,Spinner Hat,,https://lh3.googleusercontent.com/cO78vlLfS3rplovKY1nOwowZqoBBNQLS1ZBW4boKsYjMbeF4_o22liFC0nd3LTRj-Ak7RRS3OR-4Z0cfxd3fD3L5tlk2WXkzWSxCGmE,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:38:44.165953
4322,BoredApeYachtClub,90.0,84.93599999999999,overpriced,Bored Unshaven,Purple,Red,Service,Coins,,,https://lh3.googleusercontent.com/0NGGqfiCSoVrzZETcVrsci-5u3MLMtaKY_QMRmKpVWYoDIeq4lDj9Syi7q0QVeI9pDF6m0bU9MbeGpnRmgti8XHnGDtHmTm--ND1fA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:38:47.683809
4328,BoredApeYachtClub,73.12,81.38709999999999,underpriced,Bored Unshaven,Orange,Blue,,Eyepatch,Spinner Hat,Gold Hoop,https://lh3.googleusercontent.com/5YlCcTT3NeVRMYgdKTk9ycwkbNHny_IEd2HEvVTBO-jFWACtA_7o9_G_904cp3kLfM7ptNT_GikQPfgyrkwMd55WXzpMBmlHg_dasg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:38:57.270275
4330,BoredApeYachtClub,268.0,227.56199999999998,overpriced,Dumbfounded,Yellow,Zombie,Black T,Sleepy,Commie Hat,,https://lh3.googleusercontent.com/6Rf2hKSUHtic4kAFqngNO72qLtqQG8iVHjyBLspMozrSGRhoW1xXm34PiiLDd0lha4AjIY8bFWkvGlBbnScvHR7YGcGbltS4FWOK,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:00.760216
4332,BoredApeYachtClub,70.0,76.9365,underpriced,Bored Unshaven,Gray,Gray,Vietnam Jacket,Bored,Halo,,https://lh3.googleusercontent.com/fOnguImfd40RDsaaeh8RX6rum7BvO5rt6nA8EDxFtPZrREWY1cDHPlqF2P_NRpNDqi_KWBk4KPAUcugkE0klsqW3RVzqGJePoI0gqw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:03.965499
4336,BoredApeYachtClub,195.0,153.103,overpriced,Bored,Orange,Dark Brown,Striped Tee,Bored,Halo,Gold Hoop,https://lh3.googleusercontent.com/OJ70yp-YB-9RWhOypkYLT_SVC-h9clZ0TcDCaHOJPoDlB6hCM_-E6NvvGo89WichCyPEITLOrsH5kWB9XF_4Y9AydJ-CpqUu-Mni8A,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:10.256470
4338,BoredApeYachtClub,90.0,101.60249999999999,underpriced,Bored,Purple,Dark Brown,,Bored,Party Hat 1,Gold Stud,https://lh3.googleusercontent.com/kS2jOdgeNJ0zWLmgDvgguxLJxwMCv7ak3UJ-CtyT3TwOAOuJCCa65WmYqD0_GJ2zsbjxBjRt4X0ODPf-8juRGfrBZSwwLH6ft60P,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:13.595122
4343,BoredApeYachtClub,100.01,103.6085,underpriced,Dumbfounded,Aquamarine,Cream,Navy Striped Tee,Closed,Trippy Captain's Hat,,https://lh3.googleusercontent.com/YlNFIyk69j5qvF3JQxp_kBs6qC1I2HoVlbms7T_Bt-vuo-cByVbo6hH-eELEN7rEULM51Jl_L5hdMdBlX_A9pPoXpfRzVlY7N3KO,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:21.489953
4346,BoredApeYachtClub,88.0,94.20349999999999,underpriced,Bored,Purple,Red,,Heart,,,https://lh3.googleusercontent.com/x_fr7Ebv7Tbs1BUpkdJSq7-ovC2K7IIBHyhEvn3I2vIBX1-YW_sjnL7chLqe48eiMfQimClCywMNPMvbm8bKG1qRrk7s9fL5UN0dWeI,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:26.356083
4347,BoredApeYachtClub,73.12,77.88899999999998,underpriced,Bored,Gray,Death Bot,Stunt Jacket,Hypnotized,Army Hat,,https://lh3.googleusercontent.com/eZ-UvIIbScHjrBN7hxqn_JWySHEkpEayR-cqmtaaUq_pHwzvKdlm4krYPcNWvzQNpoCuq_U1U7ZbADCrJ5m2W5KrtGK0dHqw-6deHA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:28.040810
4351,BoredApeYachtClub,87.0,101.8125,underpriced,Bored Unshaven Party horn,Aquamarine,Cheetah,Wool Turtleneck,Bloodshot,,,https://lh3.googleusercontent.com/OsHTcMlAPgB2atDQlPqTcRILxOMWwGNgsG04S5-N2Q9RLh2PCck4KTvXJte9RI3YkCtHiPyaB1TEiHGsGm_OSQ5fG6lx5um3bJMe-Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:34.052843
4353,BoredApeYachtClub,179.0,146.78,overpriced,Bored,Army Green,Dmt,,Bloodshot,Bowler,,https://lh3.googleusercontent.com/h4xEoWPIdDCbDms8bwvhplAM381IZvuB8bGpHidGuK9GMLhDx3ewftrQOKhFJ9LvRE4bk1Rb1Lha5Nap5FaG5FyB9pvc8iuXNYwkeQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:37.148841
4357,BoredApeYachtClub,177.77,146.757,overpriced,Bored,Blue,Dmt,Toga,Bored,Irish Boho,Diamond Stud,https://lh3.googleusercontent.com/JqpTX0a_2dwRaidTLHgUWzdYg_3qmtXwHCv6HPwiI5o__sI7uftF9InGZLM21jkl6G282EuKAMdcGAhN9la40TSWpaW_xrQIJD5vyQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:43.430908
4360,BoredApeYachtClub,110.0,107.5125,overpriced,Bored,Aquamarine,Dark Brown,Leather Jacket,3d,Party Hat 1,,https://lh3.googleusercontent.com/sLK27CozU8PmMcWgDU2K_jZFFnH1kDpyGfAx4aLrE583huznslY5yzYLdu2cNzAJoiVia_3o78uMRoq_BVQjjGKKiEhq6OnQ3CNpLrQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:48.228295
4361,BoredApeYachtClub,73.12,76.65299999999998,underpriced,Grin,New Punk Blue,Cream,Biker Vest,Sunglasses,Girl's Hair Short,Silver Hoop,https://lh3.googleusercontent.com/B2H8qHgJpqX1aTV97qg16Y7k-AM7rbe_JzXNeNynRU7ixUB240DRGWlUtMHZ-X6c8u-2wo_PY8_sL341KSN6HQXEZdplHqGNvqPyi7U,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:49.762555
4363,BoredApeYachtClub,85.01,85.01,fairly priced,Grin Multicolored,Orange,Cream,,Scumbag,Seaman's Hat,,https://lh3.googleusercontent.com/QzX71XMM3-Rb6-h-qC8DImC8aSAao1hMM3EkZ3nwmlaD3zrpreLbQz2Vqz_-RHhEKwgqWJ7VWfSCsXoms6BJWaCGCAdRsWdIY8BBkQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:39:52.997776
4375,BoredApeYachtClub,95.01,93.9155,overpriced,Grin Diamond Grill,Yellow,Dark Brown,Biker Vest,Bored,Cowboy Hat,,https://lh3.googleusercontent.com/JR6lFlP48Bp_CRjCP47LTUIhXnINOAVjtuVE0eCQ5p-4AJWQuRdKM0X_COikbPAugunFKUhhx-NJ0MTlfkF_oFWvXMTERippmkhSyQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:12.247370
4376,BoredApeYachtClub,95.01,97.00649999999999,underpriced,Grin Gold Grill,New Punk Blue,Cream,Bone Tee,Sleepy,Bowler,,https://lh3.googleusercontent.com/PHNzBV6EZB0GzL_SbE4vjXKKqZKzMe6JBgmAUbs4V-BmhSTp7t7CHY0WyL8wHrv2_YRqPM0kNUS9eDQkYCEPVqVfwt63WgyfW9ht,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:13.794669
4377,BoredApeYachtClub,75.95,75.0065,overpriced,Bored Unshaven,Gray,Brown,Kings Robe,Sunglasses,Bayc Flipped Brim,,https://lh3.googleusercontent.com/jkEDp72Eow0r5qoBdVU64YObMie-jyXy0JwOJYQxs4OhH9vOWi9xR1DFv1s-z-H_W2m-8Le4TKI9UWQWsCXM5sPWM7oflv4IjVDCCA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:15.477661
4379,BoredApeYachtClub,84.3,87.02599999999998,underpriced,Phoneme  ooo,New Punk Blue,Robot,Sleeveless T,Closed,Beanie,,https://lh3.googleusercontent.com/g9BQdAcxOUybclTnGWWiqhasVUdUTFvIGHZ9SU0NUHUMIrAA0HSleq2iudUyZTFuva9H5vTgyW0R9cjqRYEva82o0y3aLnomcPS9CA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:18.769241
4380,BoredApeYachtClub,160.01,108.09699999999998,overpriced,Bored Unshaven Pipe,Orange,Trippy,Black T,Bored,Short Mohawk,,https://lh3.googleusercontent.com/5z2259J5-5fCgaHU7BBA9q7u0GM0xhnE5yG28TBqEpRbKI-Fw6bVYKU2fT0n19mUwRj0j5ABwx-MME1SdjpLdgFPOQOYvXRagmXUW8Q,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:20.436657
4385,BoredApeYachtClub,84.3,89.39599999999997,underpriced,Bored,Purple,Robot,Navy Striped Tee,Sleepy,Sushi Chef Headband,,https://lh3.googleusercontent.com/DGlOcSIqWxcbMUsSiuzaG1agIqLwmV0DlnhhWR3pGtKYR7fDxNBa_O9aMMJNf1op-z3b4TKukaAXwOHprBYbB81uatWa03ZVe4Gn,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:28.221538
4386,BoredApeYachtClub,72.51,88.18699999999998,underpriced,Phoneme Oh,Army Green,Death Bot,Bone Necklace,Sunglasses,Safari,,https://lh3.googleusercontent.com/17hOdZVAO_zBuCc4Jq0hq3E6JZb7zhIIQcD-AJpi8eaAB417VSJU09UQNkbVBxoW4MnotL3gb0bLbMABh9F5FPrlW59HIj3Nxx6r,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:29.983182
4389,BoredApeYachtClub,85.01,84.9155,overpriced,Grin Multicolored,Gray,White,,Blindfold,Fisherman's Hat,Gold Hoop,https://lh3.googleusercontent.com/mBjED1kH2oZnBuJ_g3jkrAh7mAokHXvjLx8LJF9RZCzEfVi9fWF8MlyK4TQC9yZ03dNWqgC_XrMDXtbKet8DPagufEuXIGXubziP69U,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:34.986667
4393,BoredApeYachtClub,73.12,83.99649999999997,underpriced,Tongue Out,Aquamarine,Cheetah,Sleeveless Logo T,Coins,Prussian Helmet,,https://lh3.googleusercontent.com/32pSazkObULR0U2eGlKW7W1cr2T3fOAm3yZQbFs5KeDJvMBSP2tz14xDO8p98ZUgSMPfD23DVCXo5ukOZMhs2AO8OJ3AfUoG2epA0Tw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:41.641534
4395,BoredApeYachtClub,95.01,96.1818,underpriced,Grin Gold Grill,Purple,Dark Brown,Tie Dye,Closed,Short Mohawk,Gold Stud,https://lh3.googleusercontent.com/jITTK1T3CudX4yFwUpO_SObhhQ5bT8YIPdArT2wXV31A6up8Q5G1XNFXiJbA4YSZGuB6DDXUQKhunP7Y5NgAbBWcep9sZ58vmLKFjg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:44.841928
4396,BoredApeYachtClub,73.12,74.21449999999997,underpriced,Bored Unshaven Cigar,Army Green,Pink,Navy Striped Tee,Coins,,Silver Hoop,https://lh3.googleusercontent.com/TtiBtLD1XSVJGIqEEw_ktn69uSbDj28XbGXH4kF9HcHgKK83MthhMgu_IB3qtTfvazp_4EsRpbPVMZuF1sMA82yKjr_TFELAFF8A,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:46.767702
4397,BoredApeYachtClub,125.0,76.94949999999997,overpriced,Grin,New Punk Blue,Brown,,Coins,,,https://lh3.googleusercontent.com/Q_C9Cw1cGZK5ID9SVuVDvta6H7bu9IiXZzQaGlIZD5pSDasMgWEDOmtgoruPy5OoLUjiRy9nYH7WRa3PYyclos0aruu6CekPfNb4LQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:48.306778
4399,BoredApeYachtClub,87.88,85.77800000000002,overpriced,Bored Unshaven,New Punk Blue,Black,Toga,Sunglasses,,,https://lh3.googleusercontent.com/4sbfuin8BFUjnGfoyq8ORZZwlKQL5BYQ-rbmu7yUujL-obzxGmtSaCH-o1ox4U1sfeGdq68KFGu7YC8RikFKzRFM8t22-yNCtThm,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:51.474413
4401,BoredApeYachtClub,120.0,137.6578,underpriced,Bored Cigarette,New Punk Blue,Pink,Striped Tee,Closed,Fisherman's Hat,Silver Hoop,https://lh3.googleusercontent.com/_xrwacAlj92WpevlxFk5Z12waL4rI72DsLwWldh4Ox7G4zXKq8_jOXnKxLW52lcpu3T_8FE1PSYKYzpDoBAMMln7Xyhp8svvkB2T,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:40:54.631973
4406,BoredApeYachtClub,73.12,75.252,underpriced,Jovial,Purple,White,Biker Vest,Bored,Halo,Gold Hoop,https://lh3.googleusercontent.com/sTfM2vYswSplD0sxV6CYT34zYzJnA2BKm0SOlPKDdRBuT_60eX8MI_PioFeH7cv5KSRzHCapFtxNYEYzDix_2SElIpI2NRSftGkRwg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:41:02.477059
4413,BoredApeYachtClub,85.01,110.0305,underpriced,Grin Multicolored,Gray,Golden Brown,Pimp Coat,Angry,Bayc Hat Black,Silver Hoop,https://lh3.googleusercontent.com/vvbBzkToq1ZcWeMZjtJEeRQ5zidNTKpvOV6FvvZOT62p8fqorkqWv3F5c27Ek5GTfw7u9VylCXXFQeX2R9G12K-9qUGAOsANvYQFP7M,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:41:13.330693
4418,BoredApeYachtClub,115.01,106.56400000000001,overpriced,Bored Unshaven Cigarette,Army Green,Brown,,Laser Eyes,,,https://lh3.googleusercontent.com/WGfeNOmaUl0uDWjS5TqEvW1of6H15HFwQWFXhymsS4M0RylH-rch85ahlYVnQ1bqKdCepzgFgfph1ddo6oGMrLADevRAuSJ2KSdnNc0,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:41:21.142829
4425,BoredApeYachtClub,73.12,73.11999999999998,overpriced,Bored,New Punk Blue,Red,Kings Robe,Holographic,,,https://lh3.googleusercontent.com/7hBoRDr9P4HDusBiMMCq5j_vdRo_gZ9cvLUluNjJSmPmifjPXw1vMIAJP-_jcZStOmUIXL49kF9BpHAbGk7tASGzAqi9ASB11Y8404E,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:41:32.124716
4434,BoredApeYachtClub,125.0,103.67649999999999,overpriced,Bored Unshaven Cigarette,New Punk Blue,Gray,Wool Turtleneck,Bloodshot,Bayc Flipped Brim,,https://lh3.googleusercontent.com/rmGrIu_xZbQRzjG-Fth_C_q4qCMv3owrgaRBwFmiHd4gQiJOEE_1HQ0Bycs5J8yvBwKNn_EbYA08ZHr7rTddeyAwQphsNZ8yA4Smkw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:41:46.706343
4435,BoredApeYachtClub,85.01,87.984,underpriced,Grin Multicolored,Blue,Red,Tuxedo Tee,Scumbag,Beanie,,https://lh3.googleusercontent.com/JusoK7-OrYo6gpNiKxwxexUVu-1yLztPvB4SKmGZ0hb6qeGjwL1k5R54uaOZoE6fMQdKAQc4OPOXQPUuYrBlNBHWWylRVd7QtYFkYw,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:41:48.652468
4439,BoredApeYachtClub,150.0,123.95950000000002,overpriced,Bored Unshaven,New Punk Blue,Pink,Bayc T Black,Sunglasses,,,https://lh3.googleusercontent.com/aBgWy0ZCXA14CxhF7KfrkNrpn1qnt59JVx-SK1Pz8f_o8yPuXHftytUrlz5h12hOb-ocmnukC1ecw7yXNBm6Z_6n8byR5H8Aan8O,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:41:54.835440
4454,BoredApeYachtClub,73.12,78.7675,underpriced,Discomfort,Purple,Dark Brown,Caveman Pelt,Sleepy,Army Hat,Silver Stud,https://lh3.googleusercontent.com/4QdI4zrQ_IyVvuKdFINj9DWGP9akNCxfK7tHcRRav0GTTOjrFxCBbZlZNAXma20CC9GUILkOxzEQo1UU1urHHBk5F3iRJUjcRCBDQDg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:42:18.403020
4458,BoredApeYachtClub,95.01,108.0095,underpriced,Grin Gold Grill,Aquamarine,Trippy,Bone Tee,Sad,,,https://lh3.googleusercontent.com/PDWyxcTE-YWVAt51J5BKOHeOwE7ldaIXxqoO691LVrXHQzxsKOMeE2Bpy6crCP5ZUPVVaRJjpRqFs3ewgdtneAVjfCBIhER-tZohtA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:42:24.969849
4459,BoredApeYachtClub,180.0,157.9695,overpriced,Bored,Gray,Dark Brown,Puffy Vest,Heart,Sea Captain's Hat,,https://lh3.googleusercontent.com/wpiCWy3EenpMPOo2LaOnhy_Ofe4xn788E3Yp894FmtrBVdk_h9lPZBSzk3_seKY4NRbU376T86Oth27gpG--khaUi5diQrUkZ3fA,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:42:26.653380
4466,BoredApeYachtClub,125.01,123.17800000000003,overpriced,Bored Unshaven,New Punk Blue,White,Striped Tee,Sad,King's Crown,,https://lh3.googleusercontent.com/5E6upP-jYyOnTKABBsTcUoy-Aov1Pq3scLf5tjphNdhpCFCJKyCfpd8GT2nfacyQizWqTpSJZik5-W9K9yb4g8saGDfLNUZy6dsKzQ,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:42:37.973233
4470,BoredApeYachtClub,73.12,73.08949999999997,overpriced,Grin,Blue,Noise,Vietnam Jacket,Eyepatch,Army Hat,,https://lh3.googleusercontent.com/b9_1p5fHd0lLTdtRnLlXU_XUEHyuU3-CGKjWyFMsZCPO-6TG2ynk9JllYyaXvDVBJm2UTYeumLobbNRUjv7Vly067iMTuo0cZeYehg,0xbc4ca0eda7647a8ab7c2061c2e118a18a936f13d,2022-01-15 17:42:44.688929
